tweet,label
@user @user Negodi onye nke a 🤣🤣 https://t.co/enJADk207R,2
@user @user @user @user @user Nwokem ibugodi ezigbo anu mpama 🐷🐷🐷,2
@user Agwalam ha before. Umuaka adighi anu ihe,2
"@user Onye nsogbu, I dey",2
@user Onye aruru ala 😂😂😂,2
@user Dupu ndi mmuo ojoo,2
@user @user @user Onye brother akokwala that thing biko,2
😂😂😂...o di egwu https://t.co/ZprPMnKDA1,2
Mechie go onu https://t.co/MXIFJod5oM,2
@user Mafren kpuchie ọnụ,2
Oblomov adịghị umengwụ. Naanị ihe ọ chọpụtara gosiri na ọ baghị uru.,2
"@user bia Sally, m ga agba gi nke n'okwu here o, &amp; m gbaa gi ya, iga ewete onwe gi n'elu Buhari",2
@user @user Nwanne gbawa door! Ndi nmgbu! 😂😂😂,2
@user Dika o si n'akogbu m kita mana ifele ekwerozim ayò ayiyò.🤦🏻‍♀️,2
#WeDeyPlay; nsogbu @user @user @user #WeekendOyoyo With Michael Effiong |@user https://t.co/jiBW2LXani,2
Ha ga la pu gi salvation.... Okwu nke a gbara m ara ooo🤣🤣🤣🤣🤣🤣 https://t.co/cJWolLLqa0,2
@user @user Wisdom egbukwana gị oh,2
@user Ndị akpọ nwelu weight na industrial tools,2
Brazilian hair tagbo'u gi na onu https://t.co/yyheQVSefX,2
"@user Lol, iwu onye ara!",2
@user @user Mechipu onu gi,2
@user @user @user Akin.. Don't tell me you're short oh 🤷‍♂️ Ndi akapo n'ewe iwe oku🤦‍♂️,2
#fundme gbukwee unu Nile there.....ndi nzuzu,2
@user Nna ehh... Ife nkea di egwu,2
@user Onwa chii ejigo zuzienu ike,2
Umu ekwensu? Chim o 😀😀😀 https://t.co/Fb2uuaq3AH,2
"@user @user Why’re you not a pastor? I n’acho ife i g’asi na madu gwara gi, okpo!😒",2
Chukwu ekwela ihe ojo!!! https://t.co/5unpcSLqQ2,2
@user @user @user @user @user 😂😂😂😂 maka Chi otorokwa ochi.. Nke bem na Imo si zie gi gini? Ike gwuru.,2
Otororo gbuo gi there 😭 https://t.co/oWcr9ymsFh,2
@user @user @user @user Odiro gi egwu?🤣,2
Ha pu lu ekwensu ulo ya !!,2
@user Icho mechanic ko enyinwoke. Even I won't do that na I di Apu ala,2
"Ewwwwwww, WTF!😬🤦 Ndi mmadu eeh https://t.co/5VsUfXmSMG",2
@user Ọ gaha e nye gị isi 🙄🙄,2
@user @user gi na onye? ifugo m ebe nyi shimi mbu🙄?,2
@user O di ka ewu unu bu onye nche 💁🏻 https://t.co/Ns4MpVkbdS,2
"@user Gbam! Onye ihe anyi n'ewe iwe ya biko wegbue ya, osukosu nwa mkpi ya biko sugbuo ya!!!",2
Onye dere ihe a di mma ipia utali https://t.co/55jKMyVwFi,2
NP: Onye Ara by @user on #ManMustWak W/ @user @user,2
@user @user @user Obodo bụ ìgwè,2
"@user Nne, Ike agwugo m",2
Why do I feel na Doctor ahu na scam ndi mmadu so na ndi gbara report maka PosfFelly 🤔🤔🤔🤔🤔,2
@user Nna mechie gi onu biko,2
@user @user @user Nwanna I just tire oooo. Ekwensu kpor ha oku,2
@user @user @user 🙄🙄Kam nwetakwa gị,2
@user Lmao Onye mgbu,2
@user kpachara anyi gi! 😐😐,2
@user @user Until eziokwu ara puta gi 🤣,2
Fucking T Boss nation na anaghi ekwe Mmadu nu nti,2
@user @user @user @user Aka m adiro na nkea bikonu @user bia kpokolu ndi whatsapp group unu biko 🤣😂,2
I jighi ahu mancha! 😂😂😂 https://t.co/gc9zaRDuUS,2
@user Onye mgbu. Rie nsi,2
Onye Ngaga bu oji onu. 🤣💯,2
Ezigbo akanti kam geh ji weh spray the money . https://t.co/VtbSoMPk0d,2
Nwa a joro njo di egwu 😂😂 https://t.co/1qPzDRqj6c,2
@user @user @user Onye amuma1 of Ala twitter. 😂,2
@user 😏itagburu onwe gị na pizza,2
@user Nnukwu nsogbu ka nke a na-ebute kwa. E kwesịrị ịjụ ụfọdụ ajụjụ dị cha nnukwu mkpa. Emesia ka m denye ha ebe a. Daalụ🙂,2
@user My brother ike gwuru oh,2
@user Ejighi amu e nyi ashowo egwu!,2
"Dear reps, unu amaghi ihe at all. Tie nu nsi. Nonsense https://t.co/Oj5Chf0zf8",2
Ara Ga Agba Ndi Ara nwanem,2
"@user @user @user Taa mechipugi onu, kedi otu Agwu gi buru bondage bikonu? Agwu bū chí íwe, di ka esi wéé Mgbochitéé na Agwu.",2
@user Drivers seat ko Danfo ni Ezigbo nkogheri,2
"@user @user @user Jide kwanu onu gi aka, onye asili https://t.co/IEo7KV0yLi",2
May amadioha strike you dead! Onye apari! https://t.co/BskN5jyYI7,2
@user Ezigbo ndi ojoo,2
@user Nne metchiezianu onu gi! Onwero ndi n'agwa gi okwu bikonu???🤦🏽‍♀️,2
Unu na lacha ike 😭😭😭,2
@user We call it ụwa siri ike,2
@user @user Ogbu mmadu mgbe ndu n'ato ya uto,2
@user @user Nke ya puru iche ooh 🙄🙄,2
"Kitikpa rachapu gi anya there with """"""""cruise"""""""" 🙄🙄🙄 https://t.co/rSIQIaO5n0",2
Ana m achọ nwa mmadụ nga emebi.,2
@user @user @user @user I smell ndi ara,2
@user Iwe dim na ahụ already,2
@user Olee change na corruption ha si na ha na akwusi. Ebe ha bu ndi di corrupt!,2
"Onye amaro onwe a, bu onye ara."""" - Igwe Obi Achebe. #IgboCFM",2
@user 😂😂😂... Rubbish aburokwa obere rubbish o. Ndi ara. https://t.co/FqAqE4ounI,2
"@user @user @user Nne, ujo a na atu gi? Gozie is my Manager.......nya jee nalu ya the money",2
"Chineke kwokwa GI oku Ramos, ime re nti ka nti ele🖐🖐ahu onu ka nwa nkpi Madrid 😆😆 https://t.co/zHao5gpShO",2
"@user Obi adiro the woman nma o,odi lucky na onwero onye turu ya pure water there 😂",2
@user @user Joke gbuo gi there🙄,2
@user @user Ndị iberibe aputawala....see them,2
"@user @user Iwu onye iberibe, tufia gi!",2
Akuko Ndi Mmuo 😏 https://t.co/no701bYMjN,2
bia kpachara anya gi https://t.co/W95IYRNQYj,2
@user @user 🤣🤣 otu Ihe ga egbu nwoke 😀,2
"@user @user @user @user @user 😂😂😂 I ma na obughi ony'obula nwere amaihe na nghota So I had to break it down for her nap, to help a sister, Okwa ha si na ndi igbo anaghi e yen nwanne ha aka, I'm doing that now na, I'm helping her out🙂",2
"@user @user @user @user @user @user @user Well, this has proven to be untrue. Ndi ashewo na ebu uzo amuta nwa kita o",2
@user @user You no go leave Esther alone àbi? Ocho okwu!,2
"@user Nne, gi ni n' asò gi anú?🤭",2
@user 😂 😂 😂 😂 ichoro m nke gi,2
@user @user Don't mind ndi iberibe!,2
@user Kedu ife o na ekwu ka efulefu? O diro mma,2
@user Onye mgbe ochie,2
@user @user @user @user @user @user @user Kedu ihe nji juan mata eme biko?🤷🏾‍♂️,2
@user @user @user @user @user Aswear down!! Onwere savagery auto-response for onye obula nwere kosi kogherie. 😂,2
@user Bwahahahahaha 😆 SMH! Isi adiro gi mma,2
@user @user Ihe I bu na Obi ka a na Akpo “aragbagbuo gi”,2
@user Ịga ebe akwa soon,2
@user Cho-wa gi onu there,2
Sequel gbuo gi dia https://t.co/5NUxABV07G,2
@user Ị furo ka ọ dị ka tissue paper. Onye ala🤦‍♀️,2
@user Hapụnụ̀ ndị iberibe,2
@user @user Ajo nwa so owele na nneya afo. He was not made on bed.,2
Future onye ara🤣🤣🤣🤣 https://t.co/wrVM5NQnEW,2
@user Lol. Ike gwụrụ. M ka eji nwayọ si keke gawa. Anaghị agazi.,2
"Okwa unu afugo , na nwa be ezigbote onye ala di egwu? https://t.co/qCbAXsOW1X",2
@user @user @user Odi k’ibu onye ala bu otu... lol 😆,2
@user Lol Hapu ndi iberibe,2
Ba ma so kill una dia.. Ndị ara https://t.co/KpUR5DLdM3,2
"@user Kwakwakwakwakwa 😂😅🤣🤪, onye ala anya dolu.",2
P di na Pneumonia K di na Knife Okenye aruru ala Oke amusu https://t.co/DRbXS9OXvT,2
@user amam na obi adiro gi mma na omere ihe coach gi agaghi arota nro ime na ndu ya niile.,2
@user @user Don't mind her. Olori buruku. Onye ala,2
@user @user @user Ọ chọ okwu 😀,2
"Onye ara, ohun wa yara. 🤣🤣 https://t.co/URLP4kzczn",2
@user Obi adikwanu gi mma,2
@user Ginwa bu chief admin ndi asili gbaku ute.. Ichoro k’anyi juo mmadu,2
"@user Biko, o bu Orji Igbo ka o bu nke awusa?🙄",2
Umu Ekwensu them https://t.co/hFj76hFjdw,2
@user Nkita onye bu nke a 😂😂😂😂,2
"@user Sitter ara kpa kpu kpue gi there, anuofia",2
@user Ewoo.. Nwanne gị jikwa iwe oo,2
@user Ahụ a dịrọ ndị ojii,2
@user NNE ike gwuru I swear tot same,2
@user @user Ndị a ga esigbu mmadụ one day jare!,2
@user @user Nwanne ehn.... The thing Gwuru ike oo,2
Onye nzuzu di ka gi na akpo onye isi Obodo anyi iyii 😁 https://t.co/mIZ95HO4c2,2
Np Ara Ga Agba Ndi Ara @user // On #DreamBreakFastClub With @user @user @user &amp; @user #ThrowbackThursday,2
@user biko nne ike okwu adriom,2
@user Nkita racha gi ike,2
@user No..... As onye nticha!!!! 😂😂😂😂,2
"@user Ada nwa mummy ya, Kedu ife o bu? Onye cholu gi Okwu?",2
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Kitikpa gbaaa gbuo gi,2
"Mechie onu gi, Okpo",2
@user @user Nsogbu dị nwanne...... 🙌🙌😁,2
"@user Kee Kwanu ihe men ga eme🤷🏾‍♂️ngwere rapu ukwu osisi,aka ga akpara ya.",2
@user Haaaaaaa Nwannem nsogbu di,2
@user 😂😂😂😂ibu onye ara,2
@user Ike gwuru nwanna,2
Ifuro ka oge deberu onu ka ezigbo mmadu 🙄🙄 https://t.co/HRvYClesVF,2
@user Ha choro igbu gi egbu🤣,2
@user Eddie I ga egbu mmadu 😂,2
@user @user @user @user @user @user 😂😂 Hapụ kwa anyị aka biko,2
Ala ga bụ gị ọnụ. Tụfịakwa https://t.co/kD5U0EieGo,2
@user Band ndị mmụọ ⚡⚡⚡⚡,2
@user Onye anya ukwu ka ọbụ,2
@user @user 😂 rapu ya ka o na achọ so okwu.,2
@user @user @user @user @user @user @user @user @user Ginwa jikwanu nkegi akpaghari ka Enugu n’ike hakwanu nko.. Akwuna nwoke,2
@user @user Ezigbo ezi Bida 😂😂😂😂😂,2
@user Obi adirogodi gi mma. 😂,2
“Fairrary” gbuo gị ebe ahụ. https://t.co/8YPt151HWL,2
"@user Lol, onye oshi 😂",2
@user MBA ooooh Owebedi ihe unufu,2
@user @user Nna obuna d thing adiro go égwù?🤷😂🤣🤣,2
Nwoke ahu bu nno ezigbo idiot. Ka Chukwu kpo ya oku sef for all I care https://t.co/a8HhTYYyb0,2
Ndi mmadu. Sigh. https://t.co/RmCiMABgSx,2
Nobody ugly oh! O kwa ego na kpari mmadu baby https://t.co/B7mO6f3Gtb,2
@user eish. Unu wu umu nwanyi nwere nsogbu,2
📻#SaturdayJamzWithDjRyder @user #DjRyderInTheMix on #Starfm1015 #NowPlaying- Onye Ara By @user #TuneIn,2
@user @user @user @user @user Odikwa egwu! It's not their fault naaaa. Ndi ara!,2
@user @user @user @user @user @user @user @user @user @user @user @user Lekwa gii lee ikuchi ike.. Me i no go beg on ya behalf ooh,2
#ORINGO : Onye iberibe ka onye nwuru anwu nma #NABANIA #ijeleWorldTraveller @user… https://t.co/IKRBxyJUFn,2
"@user @user @user @user @user @user @user @user @user @user Ọna eke oke Onye ndi ebe a, Onye ndị ebe a Such nonsense ideology",2
"Okara mmuo, okara mmadu, nno!😎 https://t.co/Vfhww3qTmQ",2
@user @user Lmao. O dị egwu,2
@user Mechie onu gi before ijiji will enter biko,2
"@user Mpa rapu onye a, ọ dịka nwa otú.. Ụmụ nwanyị a bụ cha ogbanje. They left.",2
"@user @user Nsogbu dikwa. Babim, Just one nyuo dim ok maka anom na highway.",2
I tell u. Ike gwuru😂 https://t.co/HkADmQGt2k,2
@user N'na eh!. Ike agwula'm😂😂😂😂😂😂,2
@user Oro Onye ala ka ibu 😌🙄,2
Ndi ara everywhere 🤣🤣🤣 https://t.co/XYrbQYQsuk,2
@user @user 🤣 🤣 Nsogbu aburo nke obele,2
A na ekwu nke mmadụ mere ọ mekwa ọzọ. Tufiakwa. Ebere obere nwa e megbuolam. Ntueh 🤮,2
Nnem ọtụ ona afụ gị ufu? Ngwá chère kà'm ra gi otú ọnụ ọzọ ka ila wa https://t.co/V62wOBDnbr,2
@user Ọ dịghị ihe ịdị imee😜😜,2
@user Hate speech gbakwa ọkụ.,2
@user Bia onwa nkea iru gi dika onye nyuru nsi na akwa ya.. 🤣🤣🤣🤣,2
@user @user 😂 😂 N'achoghari okwu 😁😁! I zụtakwara ihe,2
@user @user Fenye isi gi na ofia,2
Ala GBA gbuo gi there!!! Ekperima https://t.co/VbXIAxSfwP,2
@user @user Ọ di egwu nnọọ,2
Ike gwuru for today's episode. Even Ebuka tire,2
"Mezie, ihe mere i ji eme dika nkịta agụụ ji https://t.co/nB1Mo8N0Te",2
Imegem? Imege ónwé gi ....... 😂 https://t.co/nFm4FmSAwV,2
Iberibe n'enye Onye Ala morale 😂😂 https://t.co/uizJCbyNqm,2
Iga bukwanu ogbenye buru kwa amosu guy https://t.co/Y0SOGZzZ8q,2
@user Ajo tragedy nnaa.... No man!!! O guru m akwa😧😧😧😧,2
@user @user @user @user @user @user @user @user @user Nkịta lachaa gị anya 🙄🙄,2
@user Ara ga gbakwa gi o,2
Ibu ezigbo idiot https://t.co/kDPnB6q926,2
@user @user @user @user @user @user @user @user @user @user Nna'm isi adiro gi nma🤦😂😂😂😂😂😂,2
"@user 🤣 🤣 Cass nwa, ị naghị eme ofuma na",2
@user Lol. Ike gwuu.,2
Ochoro ogologo akuko 😂🤣😁 https://t.co/XTIvuFNx6R,2
Nsogbu di na this country!! Petrol selling for 400 naira,2
@user Hahahaha...mmadu enwero obi mmadu,2
@user Ibu nnoo okpo😭😭😭😭 https://t.co/jSskYHjIpS,2
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Ezigbote Premium Aluu Ooh 😂🤣😂🤣,2
Wahala dey ooo!!! Haute Couture gbakwa oku!!!! 😒😒😒😒 https://t.co/Pzjnhu78TH,2
Hahahahhahaahahhahahahahahahaha. Ndi mmadu sef https://t.co/Dj6K8v5UyX,2
@user Habu Ogbenye buru amunsu 🤬,2
"@user @user Ezemmuo, kedu zi udi njo di ife nke a? Ordinary gist oh, ikwechiri laidis🤷🏽‍♀️",2
@user @user 😂 ndia gwuru ike. Onye na way ya sha.,2
@user Baba onye ara Ka obu ✅✅😈,2
@user Doc ibukwa Onye egwu ooo😇😇😇,2
Onye obula bu iheahu na atry ehack my twitter account otolo na kitikpa na enwero nwanne ga agbapia gi akwa amu..,2
Obodo ọwụla ndị úgwú bàtàrà bú ọgbaghara. Chineke z'ọbá Nigeria!,2
@user Ndị amụma ụgha 🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🤣🤣🤣,2
@user @user @user Lol bia ihe a awughi nzuko ndi Aba 🤨,2
@user Ụmụ ife ofu ọnụ a gasi😂,2
Aguu bu oria. Joe enwero ifele o bu onye aguuu https://t.co/pKE5oyA6xd,2
@user @user Ezigbo mpiawa azu 🤣🤣🤣,2
"@user @user Chi gi ahu, egbu kwa na gi dia 🙄😭😭😭",2
@user @user @user @user @user Kitikpa gbagbue gi first. I na adi ka ozu nwuru anwu.,2
@user I see.. ☹️.. Odi egwu really.,2
E gae gbum mmadu https://t.co/p6b9KYpoVe,2
@user Nne O di kwa egwu! Chukwu ekwela!! 😌🙏,2
LMAO 😂 😂 😂 😂. Osi ukwu Caro egbugo mmadu. Chinwetalu Agu is a fool https://t.co/f2XofUPWqP,2
@user Hahaha... dianyi ike gwuru... iti nke ozo ga na-achi ya ajo ochi now,2
As in eh....Ike gwuru😫 #EndSARS https://t.co/ycBvow0tnB,2
"Meanwhile, o kwa ndi na ara di mmadu jury na twitter a",2
@user @user Oya mabinu.. Let God console all of us Our'iberi'be Chine'ke po'gi okupe there..😁😁😀😀😀😁😁😁😁😁 Ekwensu tagbo'gi Nne 😁😁😁😁😀😀😀😀,2
@user @user @user @user @user @user @user @user @user I bụ nnọ onye nsogbu!,2
@user Onye ara fa.,2
@user @user @user Giwa mechie onu gi there,2
Ndi à egbuo ndia. 😂😂,2
@user @user @user @user @user @user @user Nya kwugbuo gi there. 😞😞,2
"Udi nzuzu anyam huru na twitter ta, nna afube'm ihe di Otua. Chukwu ekwekwala ihe jo! Kedi nke bu """"""""initial gra gra""""""""? Okwa ha kwa gi iko by fire by force owu this same twitter k'iga bia be akwa si anyi """"""""rape"""""""" Iwu onye ara and iweghi onye ga enye gi the info! 🤡🤡",2
@user Onye ilu abuo,2
"Hmmmmm, Nna mehn okwu nka di kwa very deep! 🤔🤔 https://t.co/RPY4v5AlJS",2
@user Mechie ọnụ gị nne.,2
@user @user Taaahhh mechie gi onu😣,2
@user Ò dì egwu o! See my life 🙆‍♀️,2
@user Aturu. Mechipu gi eze ule gi there.,2
@user So ihe iga anyu dis night bu anyusia afudebe 😁😁,2
@user Ndị ala ndị ala,2
@user Ezigbo ndị uchu,2
@user Afam biko mechie onu gi dia..... 😭😭😭😭,2
@user Negodi ogbe Ala abuo biko.,2
@user Ana m anwu anwu jee na nke ana m anwunyu anya! Charlatan! 😂😂😂,2
@user ike gwuru o!.Amaghi zi m ihe m ga na-ekwu maka onodu anyi a..Chukwu zoba anyi,2
"Mercy prayed, Tacha sprayed! #MercyLambo Iberibe nye onye ala moral...",2
@user guy nsogbu di,2
@user @user Hian!! Onye uwa biko hapum aka,2
@user Onye gba kwanu oso mma ya,2
Ara ga gba ndi ara nwane 🎶🎶 https://t.co/DcLDmTnf0E,2
"@user Bia, gbara ogwu gi nwuo di anyi.",2
Hardship ndi mmuo!🤦‍♂️ #EndSARS https://t.co/Bw4zLKWyqy,2
@user Onye uwa ojoo🤣🤣🤣,2
@user Ogochiemeka ogini bụ ife nke a eh 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️,2
"@user @user @user @user Are you done?? Ngwá, Riwaa nsị onu... Efulefu",2
@user Onye ana agwo ibi o na-eto afo🤣🤣😅,2
@user @user @user @user @user @user @user @user @user Asikwa na afa gi adiro na main register?? 🤨 🤨,2
@user @user O dị egwu oo,2
@user Ike gwụrụ mụ honestly,2
"Bia onye Ara, Buhari bu headmaster ndi idiot https://t.co/l1TJbvINu9",2
@user @user @user @user @user Biko jee luo nwanyi oburo abali obuna ina akwughali n’ iru Apex nah Markis acho umu achikota ekweonu a ina adiba ebughali,2
"O gaghi ara ahu now, ya ra ma ahu! Homeys a vuo ya one time! https://t.co/wVq4juZHNb",2
@user 😂😂😂😂😂😂😂😂😂🤣🤣🤣🤣🤣. Nwere okpo duwagi onu,2
@user @user @user Ezigbo ara abali asaa n'ayi ha,2
@user Amadi ọha gbagbuo gi ejula,2
@user @user @user @user @user @user @user @user @user @user @user @user @user Ịdị sure? Egwu gị na-atụzị m,2
@user Chineke mu ehhh Chukwu ga akpò gi òku. Õnye ara ka I bu.,2
@user @user @user @user @user @user @user @user @user @user @user @user @user 🌝rie nsi awo. Adirom eme ife aka,2
"@user Zeal onye ara😃, abeg carry ya wahala dey go",2
@user @user @user @user Akwuna kwuwaa gị ọnụ there!,2
Na okuko ana anyüka nsi bu na õbagwu dî absent.,2
@user Mechie ọnụ gị ebe ahụ.,2
Awon horticulturist. Ndi ara https://t.co/kcZeMfyy0u,2
@user @user @user 😁😁😁😁😁😁 nekwa gi nekwa case,2
I wonder ooo! Ndi iberibe! https://t.co/6ByAhtWBcd,2
A story of a prey... Love ndi mmuo! Mgbo piawasi kwa gi anya... Anu mpama!,2
@user Imara mechie onu 🤐🤩🤩🤩,2
Okwa unu afugo okwu na uka?! https://t.co/Hf0KDw318X,2
Ashawo ga ebe akwa nwa na nka😂😂😂🤣🤣🤣🤣 https://t.co/GibbY1Atnq,2
@user @user Na lie... Onye duwa duwa like you....,2
@user O ha ahu onwe ya n’ime ndagwurugwu. 🤣😂,2
Chineke ga akpo gi oku https://t.co/JMmTl0wCLw,2
@user Jinx onye anwuru!,2
@user @user Rain coat ahu kpuchie gi dia,2
@user @user @user @user 😂 😂 Ari rapu okwu. Ifea bụ public space sha,2
Igbo na gbakwa mmadu isi https://t.co/OqBvZIhLVE,2
@user Odika anu mpama bu anu na apu ara ka obu anu na eme nzuzu!!,2
@user #TheWailers 🤣 Nigeria bu ebe na-ato ochi ..,2
"Of all odd names, na Enoch dem give you. Odikwa egwu https://t.co/0BzbrfRPZs",2
@user @user @user @user @user No iota of truth nà ímé ọkwu ahụ nwanne..... 😁 Is all a joke,2
@user @user @user Isi mgbaka na eme the idiot 😏,2
"@user @user @user Nna, odikwa egwu.",2
Okwu nkasi obi e pain am https://t.co/orF1RBYP2m,2
"Uwa ri nwa mkpirishi! Mana onye mebie Uwa, ya kwuo anyi ugwo ya 😃 https://t.co/PWwlYEZneG",2
"@user Puo gakwanu ebe? O so gi, nuo beer ugboro asaa kwa ubochi, afo gi g'adi ka nwanyi di ime. E kwucha m! 🙄🙄🙄",2
@user @user Uche gị na ihe ọjọọ gbara akwụkwọ. Sị ya ndo,2
@user But e ga erigbu Onwe gi Na nri Dunlop tire🙄,2
As in ehh. Ihe nka di egwu. https://t.co/JnlrQyLHr3,2
O n'ewu m ewu//okwa i nwee weight m g'ebu gi ebu//oya asa ñuchalu m one bor//pino pino sechaalu m one shhh... @user bugodu a rap god,2
"Lol 😂, chukwunna kpo ya oku https://t.co/tfzEQDFAjl",2
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user 😭😭unu choro igbu m??,2
@user Fuckuo off nne. Onye ara 🤣🤣,2
@user 😂😂😂😂😂. Nna eh ike gwụrụ,2
@user Osi na ọgwụ no na ọtụ gị.. biko kà'm la go dị gị ofu ọnụ 😁,2
Barca ndi ara,2
Hmm lee ha ndị mmicha https://t.co/bBKN6VjY3n,2
@user Onye nzuzu ka o bu,2
"At your big age Kate! Otu a iha, ezigbo agbogho di ka gi! 😂😂 https://t.co/pl8jyq5WWa",2
Ekwensu and chineke combined kpo gi oku idiot https://t.co/lXXcPUsqky,2
@user @user Ịdị egwú nwanne chọọ 🙌😁😀,2
"@user @user M ga block gị, njakiri go back 😐😐",2
Firmiho said 'Ssshhhh' Mmechionu onu nsi https://t.co/l4IHaeP6YA,2
@user Lmfao! “Nwoke m mechi onu gi! A ma m oge e jere nuta nne gi” or stuff like that,2
@user @user Mechie onu dia😂😂😂😂,2
"Ejerome uka o, ike gwuru m https://t.co/xqdghMVuw1",2
"@user Onye si na ihe Anyi na eme enwero isi,Anyi ebere isi ya tinye ka onwe isi @user🙌",2
"@user Nna eh. Ike gwụrụ. Ha nọkata, ha kogheribe.",2
@user O gini bukwanu nsogbu onye nkea?,2
Lol chai patch one nsogbu https://t.co/1IMFk807Sm,2
@user Nwoke ahụ bụ ònye ọjọọ... Since uwa yá...... 😏😏,2
Giroud onye oshiiiiiii!!!!! 😁😁😂,2
Another Explosion in Lagos again. 2020 kwakolu ngwongwo gi naba biko. SHIOR!!😒,2
Ọ bụzi ka ife nlachasi si adi??? Nsogbu dịkwa https://t.co/okZ3odZF6B,2
@user Oga ekwe mu na ha eme. Ndi iberibe.,2
@user Ụmụnna gị there 🙄🙄,2
@user Tawaa gị ọnụ 😒,2
@user Posh ibiakwa 🤣🤣🤣 Okwa noo 100mb bia twitter ikofusi akuko,2
😁😁😁 Onye bụ orphan anaghị agwọ́ ọgwụ ego... https://t.co/Rg9iZkOt9c,2
"Si gi Rijuo nsi afo , ala were gi https://t.co/A7lodMje4C",2
Gi zawazie cross onye ogbu madu 😂 😂 https://t.co/9z9o3vip9z,2
@user @user Ndiigbo ewerela anya ha hu nti ha n'obodo a. Kedukwanu ihe onye ofe mmanu nkea na akogheridi?,2
